Time_ns,QueueLength,Event
449309,97464,Dequ
449310,0,Recv
449476,96416,Dequ
449477,0,Recv
449643,95368,Dequ
449644,0,Recv
449810,94320,Dequ
449811,0,Recv
449977,93272,Dequ
449978,0,Recv
450144,92224,Dequ
450145,0,Recv
450311,91176,Dequ
450312,0,Recv
450478,90128,Dequ
450479,0,Recv
450645,89080,Dequ
450646,0,Recv
450812,88032,Dequ
450813,0,Recv
450979,86984,Dequ
450980,0,Recv
451146,85936,Dequ
451147,0,Recv
451313,84888,Dequ
451314,0,Recv
451480,83840,Dequ
451481,0,Recv
451647,82792,Dequ
451648,0,Recv
451814,81744,Dequ
451815,0,Recv
451981,80696,Dequ
451982,0,Recv
452148,79648,Dequ
452149,0,Recv
452315,78600,Dequ
452316,0,Recv
452482,77552,Dequ
452483,0,Recv
452649,76504,Dequ
452650,0,Recv
452727,76504,Enqu
452810,77552,Enqu
452816,77552,Dequ
452817,0,Recv
452893,77552,Enqu
452976,78600,Enqu
452983,78600,Dequ
452984,0,Recv
453059,78600,Enqu
453142,79648,Enqu
453150,79648,Dequ
453151,0,Recv
453225,79648,Enqu
453308,80696,Enqu
453317,80696,Dequ
453318,0,Recv
453391,80696,Enqu
453474,81744,Enqu
453484,81744,Dequ
453485,0,Recv
453557,81744,Enqu
453640,82792,Enqu
453651,82792,Dequ
453652,0,Recv
453723,82792,Enqu
453806,83840,Enqu
453818,83840,Dequ
453819,0,Recv
453889,83840,Enqu
453972,84888,Enqu
453985,84888,Dequ
453986,0,Recv
454055,84888,Enqu
454138,85936,Enqu
454152,85936,Dequ
454153,0,Recv
454221,85936,Enqu
454304,86984,Enqu
454319,86984,Dequ
454320,0,Recv
454387,86984,Enqu
454470,88032,Enqu
454486,88032,Dequ
454487,0,Recv
454553,88032,Enqu
454636,89080,Enqu
454653,89080,Dequ
454654,0,Recv
454719,89080,Enqu
454802,90128,Enqu
454820,90128,Dequ
454821,0,Recv
454885,90128,Enqu
454968,91176,Enqu
454987,91176,Dequ
454988,0,Recv
455051,91176,Enqu
455134,92224,Enqu
455154,92224,Dequ
455155,0,Recv
455217,92224,Enqu
455300,93272,Enqu
455321,93272,Dequ
455322,0,Recv
455383,93272,Enqu
455466,94320,Enqu
455488,94320,Dequ
455489,0,Recv
455549,94320,Enqu
455632,95368,Enqu
455655,95368,Dequ
455656,0,Recv
455715,95368,Enqu
455798,96416,Enqu
455822,96416,Dequ
455823,0,Recv
455881,96416,Enqu
455964,97464,Enqu
455989,97464,Dequ
455990,0,Recv
456047,97464,Enqu
456130,98512,Enqu
456156,98512,Dequ
456157,0,Recv
456213,98512,Enqu
456296,99560,Enqu
456323,99560,Dequ
456324,0,Recv
456379,99560,Enqu
456462,100608,Enqu
456490,100608,Dequ
456491,0,Recv
456545,100608,Enqu
456628,101656,Enqu
456657,101656,Dequ
456658,0,Recv
456711,101656,Enqu
456794,102704,Enqu
456824,102704,Dequ
456825,0,Recv
456877,102704,Enqu
456960,103752,Enqu
456991,103752,Dequ
456992,0,Recv
457043,103752,Enqu
457126,104800,Enqu
457158,104800,Dequ
457159,0,Recv
457209,104800,Enqu
457292,105848,Enqu
457325,105848,Dequ
457326,0,Recv
457375,105848,Enqu
457458,106896,Enqu
457492,106896,Dequ
457493,0,Recv
457541,106896,Enqu
457624,107944,Enqu
457659,107944,Dequ
457660,0,Recv
457707,107944,Enqu
457790,108992,Enqu
457826,108992,Dequ
457827,0,Recv
457873,108992,Enqu
457956,110040,Enqu
457993,110040,Dequ
457994,0,Recv
458039,110040,Enqu
458122,111088,Enqu
458160,111088,Dequ
458161,0,Recv
458205,111088,Enqu
458288,112136,Enqu
458327,112136,Dequ
458328,0,Recv
458371,112136,Enqu
458454,113184,Enqu
458494,113184,Dequ
458495,0,Recv
458537,113184,Enqu
458620,114232,Enqu
458661,114232,Dequ
458662,0,Recv
458703,114232,Enqu
458786,115280,Enqu
458828,115280,Dequ
458829,0,Recv
458869,115280,Enqu
458952,116328,Enqu
458995,116328,Dequ
458996,0,Recv
459035,116328,Enqu
459118,117376,Enqu
459162,117376,Dequ
459163,0,Recv
459201,117376,Enqu
459284,118424,Enqu
459329,118424,Dequ
459330,0,Recv
459367,118424,Enqu
459450,119472,Enqu
459496,119472,Dequ
459497,0,Recv
459533,119472,Enqu
459616,120520,Enqu
459663,120520,Dequ
459664,0,Recv
459699,120520,Enqu
459782,121568,Enqu
459830,121568,Dequ
459831,0,Recv
459865,121568,Enqu
459948,122616,Enqu
459997,122616,Dequ
459998,0,Recv
460031,122616,Enqu
460114,123664,Enqu
460164,123664,Dequ
460165,0,Recv
460197,123664,Enqu
460280,124712,Enqu
460331,124712,Dequ
460332,0,Recv
460363,124712,Enqu
460446,125760,Enqu
460498,125760,Dequ
460499,0,Recv
460529,125760,Enqu
460612,126808,Enqu
460665,126808,Dequ
460666,0,Recv
460695,126808,Enqu
460778,127856,Enqu
460832,127856,Dequ
460833,0,Recv
460861,127856,Enqu
460944,128904,Enqu
460999,128904,Dequ
461000,0,Recv
461027,128904,Enqu
461166,128904,Dequ
461167,0,Recv
461333,127856,Dequ
461334,0,Recv
461500,126808,Dequ
461501,0,Recv
461667,125760,Dequ
461668,0,Recv
461834,124712,Dequ
461835,0,Recv
462001,123664,Dequ
462002,0,Recv
462168,122616,Dequ
462169,0,Recv
462335,121568,Dequ
462336,0,Recv
462502,120520,Dequ
462503,0,Recv
462669,119472,Dequ
462670,0,Recv
462836,118424,Dequ
462837,0,Recv
463003,117376,Dequ
463004,0,Recv
463170,116328,Dequ
463171,0,Recv
463337,115280,Dequ
463338,0,Recv
463504,114232,Dequ
463505,0,Recv
463671,113184,Dequ
463672,0,Recv
463838,112136,Dequ
463839,0,Recv
464005,111088,Dequ
464006,0,Recv
464172,110040,Dequ
464173,0,Recv
464339,108992,Dequ
464340,0,Recv
464506,107944,Dequ
464507,0,Recv
464673,106896,Dequ
464674,0,Recv
464840,105848,Dequ
464841,0,Recv
465007,104800,Dequ
465008,0,Recv
465174,103752,Dequ
465175,0,Recv
465341,102704,Dequ
465342,0,Recv
465508,101656,Dequ
465509,0,Recv
465675,100608,Dequ
465676,0,Recv
465842,99560,Dequ
465843,0,Recv
466009,98512,Dequ
466010,0,Recv
466176,97464,Dequ
466177,0,Recv
466343,96416,Dequ
466344,0,Recv
466510,95368,Dequ
466511,0,Recv
466677,94320,Dequ
466678,0,Recv
466844,93272,Dequ
466845,0,Recv
467011,92224,Dequ
467012,0,Recv
467178,91176,Dequ
467179,0,Recv
467345,90128,Dequ
467346,0,Recv
467512,89080,Dequ
467513,0,Recv
467679,88032,Dequ
467680,0,Recv
467846,86984,Dequ
467847,0,Recv
468013,85936,Dequ
468014,0,Recv
468180,84888,Dequ
468181,0,Recv
468347,83840,Dequ
468348,0,Recv
468514,82792,Dequ
468515,0,Recv
468681,81744,Dequ
468682,0,Recv
468848,80696,Dequ
468849,0,Recv
469015,79648,Dequ
469016,0,Recv
469182,78600,Dequ
469183,0,Recv
469349,77552,Dequ
469350,0,Recv
469516,76504,Dequ
469517,0,Recv
469594,76504,Enqu
469677,77552,Enqu
469683,77552,Dequ
469684,0,Recv
469760,77552,Enqu
469843,78600,Enqu
469850,78600,Dequ
469851,0,Recv
469926,78600,Enqu
470009,79648,Enqu
470017,79648,Dequ
470018,0,Recv
470092,79648,Enqu
470175,80696,Enqu
470184,80696,Dequ
470185,0,Recv
470258,80696,Enqu
470341,81744,Enqu
470351,81744,Dequ
470352,0,Recv
470424,81744,Enqu
470507,82792,Enqu
470518,82792,Dequ
470519,0,Recv
470590,82792,Enqu
470673,83840,Enqu
470685,83840,Dequ
470686,0,Recv
470756,83840,Enqu
470839,84888,Enqu
470852,84888,Dequ
470853,0,Recv
470922,84888,Enqu
471005,85936,Enqu
471019,85936,Dequ
471020,0,Recv
471088,85936,Enqu
471171,86984,Enqu
471186,86984,Dequ
471187,0,Recv
471254,86984,Enqu
471337,88032,Enqu
471353,88032,Dequ
471354,0,Recv
471420,88032,Enqu
471503,89080,Enqu
471520,89080,Dequ
471521,0,Recv
471586,89080,Enqu
471669,90128,Enqu
471687,90128,Dequ
471688,0,Recv
471752,90128,Enqu
471835,91176,Enqu
471854,91176,Dequ
471855,0,Recv
471918,91176,Enqu
472001,92224,Enqu
472021,92224,Dequ
472022,0,Recv
472084,92224,Enqu
472167,93272,Enqu
472188,93272,Dequ
472189,0,Recv
472250,93272,Enqu
472333,94320,Enqu
472355,94320,Dequ
472356,0,Recv
472416,94320,Enqu
472499,95368,Enqu
472522,95368,Dequ
472523,0,Recv
472582,95368,Enqu
472665,96416,Enqu
472689,96416,Dequ
472690,0,Recv
472748,96416,Enqu
472831,97464,Enqu
472856,97464,Dequ
472857,0,Recv
472914,97464,Enqu
472997,98512,Enqu
473023,98512,Dequ
473024,0,Recv
473080,98512,Enqu
473163,99560,Enqu
473190,99560,Dequ
473191,0,Recv
473246,99560,Enqu
473329,100608,Enqu
473357,100608,Dequ
473358,0,Recv
473412,100608,Enqu
473495,101656,Enqu
473524,101656,Dequ
473525,0,Recv
473578,101656,Enqu
473661,102704,Enqu
473691,102704,Dequ
473692,0,Recv
473744,102704,Enqu
473827,103752,Enqu
473858,103752,Dequ
473859,0,Recv
473910,103752,Enqu
473993,104800,Enqu
474025,104800,Dequ
474026,0,Recv
474076,104800,Enqu
474159,105848,Enqu
474192,105848,Dequ
474193,0,Recv
474242,105848,Enqu
474325,106896,Enqu
474359,106896,Dequ
474360,0,Recv
474408,106896,Enqu
474491,107944,Enqu
474526,107944,Dequ
474527,0,Recv
474574,107944,Enqu
474657,108992,Enqu
474693,108992,Dequ
474694,0,Recv
474740,108992,Enqu
474823,110040,Enqu
474860,110040,Dequ
474861,0,Recv
474906,110040,Enqu
474989,111088,Enqu
475027,111088,Dequ
475028,0,Recv
475072,111088,Enqu
475155,112136,Enqu
475194,112136,Dequ
475195,0,Recv
475238,112136,Enqu
475321,113184,Enqu
475361,113184,Dequ
475362,0,Recv
475404,113184,Enqu
475487,114232,Enqu
475528,114232,Dequ
475529,0,Recv
475570,114232,Enqu
475653,115280,Enqu
475695,115280,Dequ
475696,0,Recv
475736,115280,Enqu
475819,116328,Enqu
475862,116328,Dequ
475863,0,Recv
475902,116328,Enqu
475985,117376,Enqu
476029,117376,Dequ
476030,0,Recv
476068,117376,Enqu
476151,118424,Enqu
476196,118424,Dequ
476197,0,Recv
476234,118424,Enqu
476317,119472,Enqu
476363,119472,Dequ
476364,0,Recv
476400,119472,Enqu
476483,120520,Enqu
476530,120520,Dequ
476531,0,Recv
476566,120520,Enqu
476649,121568,Enqu
476697,121568,Dequ
476698,0,Recv
476732,121568,Enqu
476815,122616,Enqu
476864,122616,Dequ
476865,0,Recv
476898,122616,Enqu
476981,123664,Enqu
477031,123664,Dequ
477032,0,Recv
477064,123664,Enqu
477147,124712,Enqu
477198,124712,Dequ
477199,0,Recv
477230,124712,Enqu
477313,125760,Enqu
477365,125760,Dequ
477366,0,Recv
477396,125760,Enqu
477479,126808,Enqu
477532,126808,Dequ
477533,0,Recv
477562,126808,Enqu
477645,127856,Enqu
477699,127856,Dequ
477700,0,Recv
477728,127856,Enqu
477811,128904,Enqu
477866,128904,Dequ
477867,0,Recv
477894,128904,Enqu
478033,128904,Dequ
478034,0,Recv
478200,127856,Dequ
478201,0,Recv
478367,126808,Dequ
478368,0,Recv
478534,125760,Dequ
478535,0,Recv
478701,124712,Dequ
478702,0,Recv
478868,123664,Dequ
478869,0,Recv
479035,122616,Dequ
479036,0,Recv
479202,121568,Dequ
479203,0,Recv
479369,120520,Dequ
479370,0,Recv
479536,119472,Dequ
479537,0,Recv
479703,118424,Dequ
479704,0,Recv
479870,117376,Dequ
479871,0,Recv
480037,116328,Dequ
480038,0,Recv
480204,115280,Dequ
480205,0,Recv
480371,114232,Dequ
480372,0,Recv
480538,113184,Dequ
480539,0,Recv
480705,112136,Dequ
480706,0,Recv
480872,111088,Dequ
480873,0,Recv
481039,110040,Dequ
481040,0,Recv
481206,108992,Dequ
481207,0,Recv
481373,107944,Dequ
481374,0,Recv
481540,106896,Dequ
481541,0,Recv
481707,105848,Dequ
481708,0,Recv
481874,104800,Dequ
481875,0,Recv
482041,103752,Dequ
482042,0,Recv
482208,102704,Dequ
482209,0,Recv
482375,101656,Dequ
482376,0,Recv
482542,100608,Dequ
482543,0,Recv
482709,99560,Dequ
482710,0,Recv
482876,98512,Dequ
482877,0,Recv
483043,97464,Dequ
483044,0,Recv
483210,96416,Dequ
483211,0,Recv
483377,95368,Dequ
483378,0,Recv
483544,94320,Dequ
483545,0,Recv
483711,93272,Dequ
483712,0,Recv
483878,92224,Dequ
483879,0,Recv
484045,91176,Dequ
484046,0,Recv
484212,90128,Dequ
484213,0,Recv
484379,89080,Dequ
484380,0,Recv
484546,88032,Dequ
484547,0,Recv
484713,86984,Dequ
484714,0,Recv
484880,85936,Dequ
484881,0,Recv
485047,84888,Dequ
485048,0,Recv
485214,83840,Dequ
485215,0,Recv
485381,82792,Dequ
485382,0,Recv
485548,81744,Dequ
485549,0,Recv
485715,80696,Dequ
485716,0,Recv
485882,79648,Dequ
485883,0,Recv
486049,78600,Dequ
486050,0,Recv
486216,77552,Dequ
486217,0,Recv
486383,76504,Dequ
486384,0,Recv
486461,76504,Enqu
486544,77552,Enqu
486550,77552,Dequ
486551,0,Recv
486627,77552,Enqu
486710,78600,Enqu
486717,78600,Dequ
486718,0,Recv
486793,78600,Enqu
486876,79648,Enqu
486884,79648,Dequ
486885,0,Recv
486959,79648,Enqu
487042,80696,Enqu
487051,80696,Dequ
487052,0,Recv
487125,80696,Enqu
487208,81744,Enqu
487218,81744,Dequ
487219,0,Recv
487291,81744,Enqu
487374,82792,Enqu
487385,82792,Dequ
487386,0,Recv
487457,82792,Enqu
487540,83840,Enqu
487552,83840,Dequ
487553,0,Recv
487623,83840,Enqu
487706,84888,Enqu
487719,84888,Dequ
487720,0,Recv
487789,84888,Enqu
487872,85936,Enqu
487886,85936,Dequ
487887,0,Recv
487955,85936,Enqu
488038,86984,Enqu
488053,86984,Dequ
488054,0,Recv
488121,86984,Enqu
488204,88032,Enqu
488220,88032,Dequ
488221,0,Recv
488287,88032,Enqu
488370,89080,Enqu
488387,89080,Dequ
488388,0,Recv
488453,89080,Enqu
488536,90128,Enqu
488554,90128,Dequ
488555,0,Recv
488721,89080,Dequ
488722,0,Recv
488888,88032,Dequ
488889,0,Recv
489055,86984,Dequ
489056,0,Recv
489222,85936,Dequ
489223,0,Recv
489389,84888,Dequ
489390,0,Recv
489556,83840,Dequ
489557,0,Recv
489723,82792,Dequ
489724,0,Recv
489890,81744,Dequ
489891,0,Recv
490057,80696,Dequ
490058,0,Recv
490224,79648,Dequ
490225,0,Recv
490391,78600,Dequ
490392,0,Recv
490558,77552,Dequ
490559,0,Recv
490725,76504,Dequ
490726,0,Recv
490892,75456,Dequ
490893,0,Recv
491059,74408,Dequ
491060,0,Recv
491226,73360,Dequ
491227,0,Recv
491393,72312,Dequ
491394,0,Recv
491560,71264,Dequ
491561,0,Recv
491727,70216,Dequ
491728,0,Recv
491894,69168,Dequ
491895,0,Recv
492061,68120,Dequ
492062,0,Recv
492228,67072,Dequ
492229,0,Recv
492395,66024,Dequ
492396,0,Recv
492562,64976,Dequ
492563,0,Recv
492729,63928,Dequ
492730,0,Recv
492896,62880,Dequ
492897,0,Recv
493063,61832,Dequ
493064,0,Recv
493230,60784,Dequ
493231,0,Recv
493397,59736,Dequ
493398,0,Recv
493564,58688,Dequ
493565,0,Recv
493731,57640,Dequ
493732,0,Recv
493898,56592,Dequ
493899,0,Recv
494065,55544,Dequ
494066,0,Recv
494232,54496,Dequ
494233,0,Recv
494399,53448,Dequ
494400,0,Recv
494566,52400,Dequ
494567,0,Recv
494733,51352,Dequ
494734,0,Recv
494900,50304,Dequ
494901,0,Recv
495067,49256,Dequ
495068,0,Recv
495234,48208,Dequ
495235,0,Recv
495401,47160,Dequ
495402,0,Recv
495568,46112,Dequ
495569,0,Recv
495735,45064,Dequ
495736,0,Recv
495902,44016,Dequ
495903,0,Recv
496069,42968,Dequ
496070,0,Recv
496236,41920,Dequ
496237,0,Recv
496403,40872,Dequ
496404,0,Recv
496570,39824,Dequ
496571,0,Recv
496737,38776,Dequ
496738,0,Recv
496904,37728,Dequ
496905,0,Recv
497071,36680,Dequ
497072,0,Recv
497238,35632,Dequ
497239,0,Recv
497405,34584,Dequ
497406,0,Recv
497572,33536,Dequ
497573,0,Recv
497739,32488,Dequ
497740,0,Recv
497906,31440,Dequ
497907,0,Recv
498073,30392,Dequ
498074,0,Recv
498240,29344,Dequ
498241,0,Recv
498407,28296,Dequ
498408,0,Recv
498574,27248,Dequ
498575,0,Recv
498741,26200,Dequ
498742,0,Recv
498908,25152,Dequ
498909,0,Recv
499075,24104,Dequ
499076,0,Recv
499242,23056,Dequ
499243,0,Recv
499409,22008,Dequ
499410,0,Recv
499576,20960,Dequ
499577,0,Recv
499743,19912,Dequ
499744,0,Recv
499910,18864,Dequ
499911,0,Recv
500077,17816,Dequ
500078,0,Recv
500244,16768,Dequ
500245,0,Recv
500411,15720,Dequ
500412,0,Recv
500578,14672,Dequ
500579,0,Recv
500745,13624,Dequ
500746,0,Recv
500912,12576,Dequ
500913,0,Recv
501079,11528,Dequ
501080,0,Recv
501246,10480,Dequ
501247,0,Recv
501413,9432,Dequ
501414,0,Recv
501580,8384,Dequ
501581,0,Recv
501747,7336,Dequ
501748,0,Recv
501914,6288,Dequ
501915,0,Recv
502081,5240,Dequ
502082,0,Recv
502248,4192,Dequ
502249,0,Recv
502415,3144,Dequ
502416,0,Recv
502582,2096,Dequ
502583,0,Recv
502749,1048,Dequ
502750,0,Recv
502916,0,Dequ
502917,0,Recv
503084,0,Recv
503251,0,Recv
503418,0,Recv
503585,0,Recv
503752,0,Recv
503919,0,Recv
504086,0,Recv
504253,0,Recv
504420,0,Recv
504587,0,Recv
504754,0,Recv
504921,0,Recv
505088,0,Recv
505255,0,Recv
505422,0,Recv
505589,0,Recv
505756,0,Recv
505923,0,Recv
506090,0,Recv
506257,0,Recv
506424,0,Recv
506591,0,Recv
506758,0,Recv
506925,0,Recv
507092,0,Recv
